ID_CIRC;FROM_BUS;TO_BUS;Pik_MW;Qik_MVAr;Sik_MVA;Pki_MW;Qki_MVAr;Ski_MVA;Cap_MVA;Loading;Ploss_MW;Qloss_MVAr
5451;5590;3248;3.0;0.0;3.0;-3.0;0.0;-3.0;7124.0;0.0004;0.0;0.0
5452;4617;3249;4.636;0.0;4.636;-4.636;0.0;-4.636;114.0;0.0407;0.0;0.0
5453;3436;3250;3.038;0.0;3.038;-3.038;0.0;-3.038;475.0;0.0064;0.0;0.0
5454;4321;3250;2.782;0.0;2.782;-2.782;0.0;-2.782;257.0;0.0108;0.0;0.0
5455;5567;3250;41.88;0.0;41.88;-41.88;0.0;-41.88;373.0;0.1123;0.0;0.0
5456;5840;3251;-28.646;0.0;-28.646;28.646;0.0;28.646;611.0;0.0469;0.0;0.0
5457;5755;3251;-7.801;0.0;-7.801;7.801;0.0;7.801;347.0;0.0225;0.0;0.0
5458;4788;3252;17.053;0.0;17.053;-17.053;0.0;-17.053;1019.0;0.0167;0.0;0.0
5459;5650;3252;-7.053;0.0;-7.053;7.053;0.0;7.053;1246.0;0.0057;0.0;0.0
5460;4144;3253;58.593;0.0;58.593;-58.593;0.0;-58.593;384.0;0.1526;0.0;0.0
5461;4444;3253;-96.488;0.0;-96.488;96.488;0.0;96.488;503.0;0.1918;0.0;0.0
5462;5519;3253;2.963;0.0;2.963;-2.963;0.0;-2.963;360.0;0.0082;0.0;0.0
5463;3650;3255;0.0;0.0;0.0;0.0;0.0;0.0;3058.0;0.0;0.0;0.0
5464;3650;3254;0.0;0.0;0.0;0.0;0.0;0.0;3058.0;0.0;0.0;0.0
5465;3650;3256;0.0;0.0;0.0;0.0;0.0;0.0;3099.0;0.0;0.0;0.0
5466;3437;3258;-8.3;0.0;-8.3;8.3;0.0;8.3;276.0;0.0301;0.0;0.0
5467;4447;3258;-24.9;0.0;-24.9;24.9;0.0;24.9;524.0;0.0475;0.0;0.0
5468;5197;3258;8.981;0.0;8.981;-8.981;0.0;-8.981;228.0;0.0394;0.0;0.0
5469;4793;3260;17.3;0.0;17.3;-17.3;0.0;-17.3;161.0;0.1075;0.0;0.0
5470;5323;3261;-29.496;0.0;-29.496;29.496;0.0;29.496;1606.0;0.0184;0.0;0.0
5471;4673;3262;33.3;0.0;33.3;-33.3;0.0;-33.3;375.0;0.0888;0.0;0.0
5472;3579;3263;0.0;0.0;0.0;0.0;0.0;0.0;455.0;0.0;0.0;0.0
5473;5591;3264;-6.0;0.0;-6.0;6.0;0.0;6.0;1522.0;0.0039;0.0;0.0
5474;4559;3266;-66.02;0.0;-66.02;66.02;0.0;66.02;461.0;0.1432;0.0;0.0
5475;3948;3267;15.4;0.0;15.4;-15.4;0.0;-15.4;106799.0;0.0001;0.0;0.0
5476;4236;3269;-36.6;0.0;-36.6;36.6;0.0;36.6;864.0;0.0424;0.0;0.0
5477;4238;3270;-44.0;0.0;-44.0;44.0;0.0;44.0;413.0;0.1065;0.0;0.0
5478;4889;3270;107.526;0.0;107.526;-107.526;0.0;-107.526;540.0;0.1991;0.0;0.0
5479;4896;3270;-157.821;0.0;-157.821;157.821;0.0;157.821;413.0;0.3821;0.0;0.0
5480;4237;3270;-28.0;0.0;-28.0;28.0;0.0;28.0;413.0;0.0678;0.0;0.0
5481;4889;3270;117.984;0.0;117.984;-117.984;0.0;-117.984;524.0;0.2252;0.0;0.0
5482;4399;3271;97.3;0.0;97.3;-97.3;0.0;-97.3;280.0;0.3475;0.0;0.0
5483;4772;3272;-6.265;0.0;-6.265;6.265;0.0;6.265;122.0;0.0514;0.0;0.0
5484;4979;3273;15.945;0.0;15.945;-15.945;0.0;-15.945;319.0;0.05;0.0;0.0
5485;5592;3273;207.965;0.0;207.965;-207.965;0.0;-207.965;428.0;0.4859;0.0;0.0
5486;4979;3273;22.922;0.0;22.922;-22.922;0.0;-22.922;428.0;0.0536;0.0;0.0
5487;5114;3274;14.559;0.0;14.559;-14.559;0.0;-14.559;97.0;0.1501;0.0;0.0
5488;5132;3274;-4.389;0.0;-4.389;4.389;0.0;4.389;405.0;0.0108;0.0;0.0
5489;5544;3274;22.63;0.0;22.63;-22.63;0.0;-22.63;221.0;0.1024;0.0;0.0
5490;4475;3276;24.964;0.0;24.964;-24.964;0.0;-24.964;154.0;0.1621;0.0;0.0
5491;3284;3278;37.1;0.0;37.1;-37.1;0.0;-37.1;2012.0;0.0184;0.0;0.0
5492;3652;3278;-2.178;0.0;-2.178;2.178;0.0;2.178;1065.0;0.002;0.0;0.0
5493;5616;3278;-24.386;0.0;-24.386;24.386;0.0;24.386;380.0;0.0642;0.0;0.0
5494;3283;3278;1.8;0.0;1.8;-1.8;0.0;-1.8;2012.0;0.0009;0.0;0.0
5495;3652;3278;-6.922;0.0;-6.922;6.922;0.0;6.922;3487.0;0.002;0.0;0.0
5496;5615;3278;-27.329;0.0;-27.329;27.329;0.0;27.329;380.0;0.0719;0.0;0.0
5497;3286;3279;0.0;0.0;0.0;0.0;0.0;0.0;389.0;0.0;0.0;0.0
5498;3285;3279;0.0;0.0;0.0;0.0;0.0;0.0;389.0;0.0;0.0;0.0
5499;4038;3287;-0.0;0.0;-0.0;0.0;0.0;0.0;15006.0;0.0;0.0;0.0
5500;4331;3291;49.1;0.0;49.1;-49.1;0.0;-49.1;265.0;0.1853;0.0;0.0
5501;4871;3294;-0.1;0.0;-0.1;0.1;0.0;0.1;201.0;0.0005;0.0;0.0
5502;5594;3295;0.0;0.0;0.0;0.0;0.0;0.0;1885.0;0.0;0.0;0.0
5503;3500;3297;-31.225;0.0;-31.225;31.225;0.0;31.225;577.0;0.0541;0.0;0.0
5504;3869;3297;-28.304;0.0;-28.304;28.304;0.0;28.304;403.0;0.0702;0.0;0.0
5505;3937;3298;98.822;0.0;98.822;-98.822;0.0;-98.822;420.0;0.2353;0.0;0.0
5506;5782;3298;-6.318;0.0;-6.318;6.318;0.0;6.318;440.0;0.0144;0.0;0.0
5507;4652;3300;6.696;0.0;6.696;-6.696;0.0;-6.696;232.0;0.0289;0.0;0.0
5508;4652;3299;0.089;0.0;0.089;-0.089;0.0;-0.089;232.0;0.0004;0.0;0.0
5509;4275;3301;-13.0;0.0;-13.0;13.0;0.0;13.0;923.0;0.0141;0.0;0.0
5510;3399;3302;40.369;0.0;40.369;-40.369;0.0;-40.369;631.0;0.064;0.0;0.0
5511;4546;3302;-45.989;0.0;-45.989;45.989;0.0;45.989;3284.0;0.014;0.0;0.0
5512;3399;3302;9.875;0.0;9.875;-9.875;0.0;-9.875;154.0;0.0641;0.0;0.0
5513;4414;3303;-30.491;0.0;-30.491;30.491;0.0;30.491;643.0;0.0474;0.0;0.0
5514;5407;3304;23.1;0.0;23.1;-23.1;0.0;-23.1;236.0;0.0979;0.0;0.0
5515;4207;3306;2.0;0.0;2.0;-2.0;0.0;-2.0;254.0;0.0079;0.0;0.0
5516;5172;3308;-19.076;0.0;-19.076;19.076;0.0;19.076;396.0;0.0482;0.0;0.0
5517;5757;3308;-4.992;0.0;-4.992;4.992;0.0;4.992;269.0;0.0186;0.0;0.0
5518;5834;3309;-49.8;0.0;-49.8;49.8;0.0;49.8;23932.0;0.0021;0.0;0.0
5519;4302;3311;-41.489;0.0;-41.489;41.489;0.0;41.489;708.0;0.0586;0.0;0.0
5520;5382;3311;-33.878;0.0;-33.878;33.878;0.0;33.878;362.0;0.0936;0.0;0.0
5521;5586;3311;-21.075;0.0;-21.075;21.075;0.0;21.075;1394.0;0.0151;0.0;0.0
5522;5751;3311;-22.843;0.0;-22.843;22.843;0.0;22.843;318.0;0.0718;0.0;0.0
5523;3691;3312;-3.7;0.0;-3.7;3.7;0.0;3.7;14024.0;0.0003;0.0;0.0
5524;4823;3314;3.0;0.0;3.0;-3.0;0.0;-3.0;3198.0;0.0009;0.0;0.0
5525;5177;3315;48.195;0.0;48.195;-48.195;0.0;-48.195;344.0;0.1401;0.0;0.0
5526;5740;3315;7.951;0.0;7.951;-7.951;0.0;-7.951;225.0;0.0353;0.0;0.0
5527;5310;3321;-18.1;0.0;-18.1;18.1;0.0;18.1;2154.0;0.0084;0.0;0.0
5528;5692;3321;-25.706;0.0;-25.706;25.706;0.0;25.706;691.0;0.0372;0.0;0.0
5529;3913;3322;-52.4;0.0;-52.4;52.4;0.0;52.4;680.0;0.0771;0.0;0.0
5530;4102;3323;8.001;0.0;8.001;-8.001;0.0;-8.001;584.0;0.0137;0.0;0.0
5531;4444;3323;9.601;0.0;9.601;-9.601;0.0;-9.601;369.0;0.026;0.0;0.0
5532;4102;3323;8.302;0.0;8.302;-8.302;0.0;-8.302;482.0;0.0172;0.0;0.0
5533;3534;3323;230.0;0.0;230.0;-230.0;0.0;-230.0;308192.0;0.0007;0.0;0.0
5534;3533;3323;488.0;0.0;488.0;-488.0;0.0;-488.0;308192.0;0.0016;0.0;0.0
5535;3850;3324;18.895;0.0;18.895;-18.895;0.0;-18.895;1417.0;0.0133;0.0;0.0
5536;3428;3326;-3.6;0.0;-3.6;3.6;0.0;3.6;516.0;0.007;0.0;0.0
5537;4283;3327;2.0;0.0;2.0;-2.0;0.0;-2.0;6319.0;0.0003;0.0;0.0
5538;3704;3328;0.3;0.0;0.3;-0.3;0.0;-0.3;405.0;0.0007;0.0;0.0
5539;3704;3329;4.3;0.0;4.3;-4.3;0.0;-4.3;405.0;0.0106;0.0;0.0
5540;5471;3331;14.052;0.0;14.052;-14.052;0.0;-14.052;158.0;0.0889;0.0;0.0
5541;5576;3331;-18.8;0.0;-18.8;18.8;0.0;18.8;253.0;0.0743;0.0;0.0
5542;4852;3333;0.0;0.0;0.0;0.0;0.0;0.0;13697.0;0.0;0.0;0.0
5543;4852;3332;13.0;0.0;13.0;-13.0;0.0;-13.0;7028.0;0.0018;0.0;0.0
5544;4287;3335;-14.399;0.0;-14.399;14.399;0.0;14.399;586.0;0.0246;0.0;0.0
5545;5043;3335;-39.922;0.0;-39.922;39.922;0.0;39.922;145.0;0.2753;0.0;0.0
5546;5326;3335;-19.777;0.0;-19.777;19.777;0.0;19.777;817.0;0.0242;0.0;0.0
5547;5596;3337;0.0;0.0;0.0;0.0;0.0;0.0;507.0;0.0;0.0;0.0
5548;5250;3339;-1.903;0.0;-1.903;1.903;0.0;1.903;143.0;0.0133;0.0;0.0
5549;5037;3341;0.2;0.0;0.2;-0.2;0.0;-0.2;3901.0;0.0001;0.0;0.0
5550;5037;3340;15.2;0.0;15.2;-15.2;0.0;-15.2;3901.0;0.0039;0.0;0.0
5551;4442;3343;3.0;0.0;3.0;-3.0;0.0;-3.0;206.0;0.0146;0.0;0.0
5552;5244;3344;-1.0;0.0;-1.0;1.0;0.0;1.0;11822.0;0.0001;0.0;0.0
5553;5354;3345;-26.544;0.0;-26.544;26.544;0.0;26.544;980.0;0.0271;0.0;0.0
5554;3523;3346;-68.177;0.0;-68.177;68.177;0.0;68.177;289.0;0.2359;0.0;0.0
5555;5619;3348;-14.577;0.0;-14.577;14.577;0.0;14.577;1178.0;0.0124;0.0;0.0
5556;3773;3349;33.409;0.0;33.409;-33.409;0.0;-33.409;146.0;0.2288;0.0;0.0
5557;4613;3349;-38.131;0.0;-38.131;38.131;0.0;38.131;712.0;0.0536;0.0;0.0
5558;5096;3349;-29.385;0.0;-29.385;29.385;0.0;29.385;1257.0;0.0234;0.0;0.0
5559;3773;3349;33.452;0.0;33.452;-33.452;0.0;-33.452;146.0;0.2291;0.0;0.0
5560;5639;3349;-37.569;0.0;-37.569;37.569;0.0;37.569;735.0;0.0511;0.0;0.0
5561;5772;3349;-30.406;0.0;-30.406;30.406;0.0;30.406;256.0;0.1188;0.0;0.0
5562;4601;3350;75.668;0.0;75.668;-75.668;0.0;-75.668;430.0;0.176;0.0;0.0
5563;5601;3354;10.257;0.0;10.257;-10.257;0.0;-10.257;931.0;0.011;0.0;0.0
5564;5602;3354;14.443;0.0;14.443;-14.443;0.0;-14.443;11835.0;0.0012;0.0;0.0
5565;3356;3355;32.9;0.0;32.9;-32.9;0.0;-32.9;1146.0;0.0287;0.0;0.0
5566;5600;3356;39.958;0.0;39.958;-39.958;0.0;-39.958;373.0;0.1071;0.0;0.0
5567;5599;3357;2.2;0.0;2.2;-2.2;0.0;-2.2;12010.0;0.0002;0.0;0.0
5568;5487;3358;6.1;0.0;6.1;-6.1;0.0;-6.1;789.0;0.0077;0.0;0.0
